,timestamp,idp
2,1562076000,51.0
7,1562079600,53.13
11,1562083200,53.93
12,1562086800,54.01
13,1562090400,54.01
7,1562094000,53.15
22,1562097600,52.09
13,1562101200,50.45
24,1562104800,51.92
1,1562108400,53.19
12,1562112000,54.87
0,1562115600,55.07
1,1562119200,52.22
5,1562122800,42.0
3,1562126400,42.49
4,1562130000,42.5
1,1562133600,46.71
6,1562137200,50.7
10,1562140800,51.85
4,1562144400,55.49
9,1562148000,56.65
13,1562151600,55.69
0,1562155200,59.75
12,1562158800,54.95
6,1562162400,58.99
3,1562166000,58.04
4,1562169600,58.2
12,1562173200,56.57
20,1562176800,55.3
7,1562180400,58.2
8,1562184000,58.2
9,1562187600,58.2
6,1562191200,58.36
11,1562194800,59.75
19,1562198400,53.56
3,1562202000,53.88
1,1562205600,51.35
2,1562209200,49.5
6,1562212800,48.5
4,1562216400,48.65
5,1562220000,51.64
6,1562223600,52.38
10,1562227200,54.67
4,1562230800,56.02
5,1562234400,57.13
13,1562238000,55.95
11,1562241600,54.8
12,1562245200,55.15
6,1562248800,55.05
17,1562252400,55.16
11,1562256000,53.95
12,1562259600,53.89
20,1562263200,55.23
14,1562266800,53.95
8,1562270400,55.08
13,1562274000,54.63
10,1562277600,55.08
25,1562281200,55.58
8,1562284800,57.89
3,1562288400,54.91
1,1562292000,53.1
5,1562295600,54.23
6,1562299200,54.0
4,1562302800,51.86
1,1562306400,52.44
9,1562310000,53.03
7,1562313600,54.05
8,1562317200,56.5
2,1562320800,57.5
10,1562324400,59.09
14,1562328000,58.55
5,1562331600,62.0
16,1562335200,58.89
7,1562338800,61.2
11,1562342400,60.0
19,1562346000,58.37
2,1562349600,62.5
7,1562353200,60.02
22,1562356800,56.96
16,1562360400,58.88
0,1562364000,61.2
22,1562367600,61.0
23,1562371200,51.28
3,1562374800,58.08
4,1562378400,57.0
5,1562382000,55.98
6,1562385600,56.0
0,1562389200,55.0
8,1562392800,56.11
6,1562396400,48.69
7,1562400000,48.16
1,1562403600,45.12
2,1562407200,46.38
10,1562410800,53.95
14,1562414400,54.7
5,1562418000,55.03
16,1562421600,53.01
17,1562425200,50.45
18,1562428800,46.44
1,1562432400,43.07
17,1562436000,43.87
18,1562439600,44.92
22,1562443200,45.4
23,1562446800,49.87
24,1562450400,53.49
25,1562454000,53.7
23,1562457600,47.99
3,1562461200,53.78
1,1562464800,44.15
2,1562468400,44.17
6,1562472000,46.01
7,1562475600,44.91
1,1562479200,44.44
6,1562482800,45.0
0,1562486400,43.39
1,1562490000,43.39
12,1562493600,46.08
6,1562497200,46.07
0,1562500800,48.77
1,1562504400,50.0
9,1562508000,54.52
14,1562511600,53.5
0,1562515200,56.57
19,1562518800,46.53
2,1562522400,47.28
3,1562526000,44.64
15,1562529600,45.69
16,1562533200,46.5
14,1562536800,52.96
25,1562540400,56.65
19,1562544000,52.47
0,1562547600,48.63
1,1562551200,46.14
5,1562554800,41.78
3,1562558400,43.75
4,1562562000,43.5
5,1562565600,43.41
2,1562569200,45.55
0,1562572800,45.0
8,1562576400,52.19
9,1562580000,53.46
3,1562583600,54.22
0,1562587200,56.54
15,1562590800,58.03
9,1562594400,56.69
10,1562598000,56.2
18,1562601600,55.0
9,1562605200,53.28
6,1562608800,53.0
3,1562612400,45.28
8,1562616000,50.5
5,1562619600,45.32
21,1562623200,53.0
1,1562626800,49.52
23,1562630400,47.78
3,1562634000,52.0
4,1562637600,48.01
2,1562641200,42.87
6,1562644800,45.2
7,1562648400,44.7
8,1562652000,45.3
2,1562655600,46.87
0,1562659200,47.99
1,1562662800,52.39
2,1562666400,52.45
6,1562670000,52.95
11,1562673600,53.64
5,1562677200,53.78
13,1562680800,53.43
14,1562684400,52.75
4,1562688000,51.56
19,1562691600,52.12
6,1562695200,51.45
14,1562698800,49.55
19,1562702400,50.69
23,1562706000,50.38
21,1562709600,53.87
1,1562713200,46.1
2,1562716800,47.51
3,1562720400,51.02
1,1562724000,45.64
2,1562727600,41.79
3,1562731200,41.68
7,1562734800,41.09
8,1562738400,42.43
9,1562742000,45.75
10,1562745600,46.67
1,1562749200,51.99
5,1562752800,53.66
10,1562756400,53.95
11,1562760000,54.9
15,1562763600,55.87
9,1562767200,56.57
10,1562770800,56.51
15,1562774400,55.57
16,1562778000,55.87
6,1562781600,56.78
18,1562785200,54.52
4,1562788800,56.22
5,1562792400,54.92
14,1562796000,56.0
15,1562799600,55.32
23,1562803200,52.53
3,1562806800,55.41
4,1562810400,53.99
5,1562814000,49.01
3,1562817600,49.33
4,1562821200,49.85
5,1562824800,51.4
9,1562828400,50.9
7,1562832000,53.97
8,1562835600,57.42
5,1562839200,57.89
3,1562842800,58.77
7,1562846400,57.26
12,1562850000,57.81
16,1562853600,57.43
7,1562857200,58.75
4,1562860800,58.97
19,1562864400,56.26
2,1562868000,57.07
18,1562871600,56.59
22,1562875200,56.5
23,1562878800,56.0
0,1562882400,57.37
22,1562886000,57.0
23,1562889600,58.19
0,1562893200,61.01
1,1562896800,57.39
2,1562900400,54.67
6,1562904000,54.22
0,1562907600,54.67
8,1562911200,54.67
6,1562914800,56.0
10,1562918400,56.09
11,1562922000,58.4
9,1562925600,59.14
6,1562929200,61.01
11,1562932800,58.95
1,1562936400,61.46
9,1562940000,62.6
14,1562943600,58.9
15,1562947200,60.41
9,1562950800,59.29
13,1562954400,61.31
14,1562958000,61.92
8,1562961600,61.82
20,1562965200,60.26
0,1562968800,60.89
11,1562972400,57.11
12,1562976000,56.53
0,1562979600,55.99
4,1562983200,54.91
2,1562986800,45.0
6,1562990400,49.32
0,1562994000,48.72
5,1562997600,49.0
2,1563001200,47.52
10,1563004800,46.7
1,1563008400,48.28
12,1563012000,52.12
3,1563015600,56.89
0,1563019200,54.91
5,1563022800,55.35
6,1563026400,53.72
17,1563030000,52.1
4,1563033600,51.61
16,1563037200,46.01
20,1563040800,45.31
3,1563044400,47.6
15,1563048000,48.59
20,1563051600,51.25
21,1563055200,52.39
1,1563058800,58.29
23,1563062400,57.98
0,1563066000,53.11
1,1563069600,49.5
5,1563073200,46.8
6,1563076800,46.61
7,1563080400,44.11
1,1563084000,41.01
2,1563087600,41.01
7,1563091200,44.63
11,1563094800,46.91
5,1563098400,45.84
3,1563102000,41.53
0,1563105600,42.49
12,1563109200,48.71
13,1563112800,49.41
14,1563116400,49.77
11,1563120000,48.36
19,1563123600,46.4
20,1563127200,45.0
7,1563130800,41.51
19,1563134400,46.74
5,1563138000,49.76
6,1563141600,57.32
22,1563145200,58.96
23,1563148800,48.98
3,1563152400,56.95
1,1563156000,48.89
5,1563159600,43.74
6,1563163200,40.89
4,1563166800,41.29
5,1563170400,42.01
2,1563174000,49.5
3,1563177600,52.44
8,1563181200,53.91
5,1563184800,54.65
6,1563188400,52.19
4,1563192000,54.06
15,1563195600,56.87
13,1563199200,53.3
10,1563202800,52.93
11,1563206400,51.89
19,1563210000,54.42
2,1563213600,53.36
3,1563217200,53.62
8,1563220800,52.75
16,1563224400,53.4
24,1563228000,56.75
7,1563231600,52.48
8,1563235200,52.96
3,1563238800,55.48
1,1563242400,51.51
2,1563246000,46.97
3,1563249600,44.51
7,1563253200,43.77
5,1563256800,46.5
2,1563260400,48.27
3,1563264000,47.44
11,1563267600,54.0
2,1563271200,56.24
10,1563274800,55.46
7,1563278400,55.32
15,1563282000,56.74
16,1563285600,57.85
14,1563289200,56.11
4,1563292800,57.19
5,1563296400,57.31
2,1563300000,57.69
18,1563303600,52.97
4,1563307200,55.39
9,1563310800,56.24
10,1563314400,56.24
7,1563318000,56.02
26,1563321600,52.79
3,1563325200,55.72
4,1563328800,50.5
2,1563332400,42.1
3,1563336000,42.5
0,1563339600,43.93
5,1563343200,44.5
6,1563346800,46.5
0,1563350400,51.88
8,1563354000,54.18
12,1563357600,56.07
6,1563361200,56.11
14,1563364800,56.68
15,1563368400,57.99
6,1563372000,57.31
10,1563375600,57.09
0,1563379200,55.49
1,1563382800,55.04
2,1563386400,55.49
11,1563390000,53.32
22,1563393600,55.69
13,1563397200,53.66
10,1563400800,54.53
11,1563404400,54.0
2,1563408000,50.16
3,1563411600,52.89
4,1563415200,48.58
5,1563418800,45.36
3,1563422400,41.1
4,1563426000,41.7
8,1563429600,43.64
6,1563433200,47.9
0,1563436800,49.72
8,1563440400,52.96
9,1563444000,54.57
6,1563447600,55.17
14,1563451200,58.01
5,1563454800,55.98
6,1563458400,56.27
10,1563462000,55.78
4,1563465600,54.98
19,1563469200,58.2
20,1563472800,58.22
18,1563476400,55.69
8,1563480000,54.12
16,1563483600,56.0
24,1563487200,57.39
7,1563490800,55.17
23,1563494400,50.61
0,1563498000,56.07
4,1563501600,51.73
2,1563505200,49.99
3,1563508800,49.99
4,1563512400,47.95
5,1563516000,49.99
2,1563519600,53.31
10,1563523200,53.62
11,1563526800,56.22
5,1563530400,58.0
13,1563534000,57.17
4,1563537600,57.51
1,1563541200,58.67
6,1563544800,59.0
3,1563548400,56.34
15,1563552000,52.14
9,1563555600,53.99
17,1563559200,52.33
18,1563562800,51.18
19,1563566400,52.5
16,1563570000,53.34
24,1563573600,52.18
25,1563577200,51.21
19,1563580800,51.8
0,1563584400,55.57
4,1563588000,51.51
5,1563591600,49.0
6,1563595200,47.07
4,1563598800,49.63
5,1563602400,50.28
6,1563606000,46.89
0,1563609600,47.25
4,1563613200,51.41
2,1563616800,54.44
6,1563620400,56.94
4,1563624000,57.11
1,1563627600,57.69
6,1563631200,57.69
17,1563634800,56.19
8,1563638400,55.27
12,1563642000,50.57
20,1563645600,48.07
11,1563649200,49.96
19,1563652800,48.07
16,1563656400,52.24
10,1563660000,53.78
22,1563663600,53.81
2,1563667200,51.5
3,1563670800,53.75
4,1563674400,50.0
5,1563678000,46.53
3,1563681600,49.2
7,1563685200,49.6
5,1563688800,50.7
2,1563692400,50.29
10,1563696000,48.0
8,1563699600,47.46
9,1563703200,49.0
3,1563706800,49.17
11,1563710400,49.17
12,1563714000,53.51
9,1563717600,56.49
10,1563721200,57.24
8,1563724800,56.07
16,1563728400,53.25
10,1563732000,51.96
3,1563735600,55.57
19,1563739200,52.5
13,1563742800,55.56
6,1563746400,57.89
7,1563750000,59.25
16,1563753600,51.07
0,1563757200,55.66
1,1563760800,53.35
2,1563764400,51.6
6,1563768000,50.5
7,1563771600,49.98
1,1563775200,43.07
9,1563778800,53.0
7,1563782400,51.69
8,1563786000,53.55
2,1563789600,57.58
13,1563793200,56.03
14,1563796800,55.19
15,1563800400,56.5
9,1563804000,53.73
7,1563807600,51.54
15,1563811200,54.58
5,1563814800,52.05
2,1563818400,57.12
14,1563822000,54.01
19,1563825600,53.54
13,1563829200,50.99
6,1563832800,56.0
18,1563836400,52.51
23,1563840000,57.11
3,1563843600,56.02
4,1563847200,52.19
5,1563850800,50.02
3,1563854400,49.22
0,1563858000,44.69
8,1563861600,48.93
6,1563865200,48.77
10,1563868800,53.74
8,1563872400,55.99
5,1563876000,55.57
10,1563879600,56.31
4,1563883200,55.1
8,1563886800,55.82
9,1563890400,55.82
7,1563894000,54.0
8,1563897600,55.4
16,1563901200,54.42
20,1563904800,55.75
18,1563908400,57.71
8,1563912000,55.49
16,1563915600,57.53
10,1563919200,57.71
1,1563922800,60.0
8,1563926400,52.7
0,1563930000,55.31
4,1563933600,54.85
2,1563937200,53.59
6,1563940800,51.68
7,1563944400,51.98
8,1563948000,53.2
6,1563951600,54.29
0,1563955200,54.73
11,1563958800,57.84
5,1563962400,58.0
13,1563966000,60.55
7,1563969600,58.11
15,1563973200,60.6
16,1563976800,59.8
7,1563980400,57.86
8,1563984000,56.93
5,1563987600,57.9
13,1563991200,57.75
3,1563994800,60.25
4,1563998400,59.87
13,1564002000,59.73
0,1564005600,57.8
25,1564009200,59.81
16,1564012800,49.74
0,1564016400,48.16
4,1564020000,49.46
2,1564023600,47.24
3,1564027200,46.46
0,1564030800,45.63
1,1564034400,47.49
2,1564038000,50.0
10,1564041600,54.59
11,1564045200,54.25
12,1564048800,58.9
6,1564052400,56.0
14,1564056000,54.84
1,1564059600,57.8
16,1564063200,58.1
17,1564066800,55.53
8,1564070400,54.89
1,1564074000,59.17
2,1564077600,60.89
21,1564081200,58.71
22,1564084800,59.54
5,1564088400,55.5
14,1564092000,57.8
22,1564095600,55.47
2,1564099200,49.87
0,1564102800,53.87
1,1564106400,46.86
5,1564110000,46.98
6,1564113600,44.78
7,1564117200,45.44
1,1564120800,47.56
2,1564124400,49.31
10,1564128000,49.36
11,1564131600,51.68
2,1564135200,55.61
6,1564138800,56.06
14,1564142400,56.06
12,1564146000,56.46
6,1564149600,56.99
7,1564153200,54.49
4,1564156800,51.29
9,1564160400,50.26
10,1564164000,47.48
21,1564167600,48.08
22,1564171200,53.12
13,1564174800,48.94
10,1564178400,50.73
18,1564182000,54.26
19,1564185600,44.94
0,1564189200,49.57
4,1564192800,49.04
5,1564196400,48.0
6,1564200000,48.0
4,1564203600,46.85
1,1564207200,48.88
9,1564210800,41.98
0,1564214400,45.0
11,1564218000,44.94
5,1564221600,52.0
10,1564225200,52.36
7,1564228800,50.95
12,1564232400,50.25
2,1564236000,48.13
17,1564239600,42.0
4,1564243200,41.81
1,1564246800,41.54
17,1564250400,41.02
18,1564254000,40.64
8,1564257600,41.05
16,1564261200,42.82
17,1564264800,47.21
18,1564268400,50.99
19,1564272000,55.09
3,1564275600,49.24
4,1564279200,43.64
2,1564282800,40.3
3,1564286400,40.2
7,1564290000,40.6
5,1564293600,40.3
9,1564297200,41.25
7,1564300800,40.05
11,1564304400,41.19
2,1564308000,40.25
10,1564311600,44.2
14,1564315200,44.01
8,1564318800,44.27
16,1564322400,47.07
3,1564326000,40.25
18,1564329600,44.79
9,1564333200,42.82
17,1564336800,43.12
7,1564340400,40.25
22,1564344000,46.42
9,1564347600,53.59
17,1564351200,57.05
15,1564354800,58.25
26,1564358400,44.76
0,1564362000,49.79
4,1564365600,46.57
5,1564369200,40.41
3,1564372800,42.9
4,1564376400,40.0
5,1564380000,40.2
6,1564383600,44.45
0,1564387200,50.0
11,1564390800,51.08
2,1564394400,53.46
13,1564398000,55.18
14,1564401600,54.89
1,1564405200,57.15
2,1564408800,56.18
3,1564412400,54.5
8,1564416000,47.49
12,1564419600,46.67
17,1564423200,46.21
7,1564426800,48.5
4,1564430400,47.13
23,1564434000,46.57
6,1564437600,47.55
11,1564441200,47.4
2,1564444800,48.47
3,1564448400,46.0
1,1564452000,40.5
5,1564455600,39.4
6,1564459200,39.1
0,1564462800,40.25
1,1564466400,40.0
2,1564470000,40.75
7,1564473600,45.12
11,1564477200,49.03
9,1564480800,46.19
10,1564484400,45.17
11,1564488000,48.42
8,1564491600,50.98
13,1564495200,53.2
7,1564498800,52.24
4,1564502400,54.07
5,1564506000,53.87
10,1564509600,49.77
14,1564513200,50.35
15,1564516800,48.63
16,1564520400,50.01
0,1564524000,50.85
25,1564527600,49.62
16,1564531200,46.19
3,1564534800,49.67
1,1564538400,43.67
5,1564542000,39.0
3,1564545600,39.4
4,1564549200,39.4
1,1564552800,39.3
2,1564556400,39.5
3,1564560000,43.42
4,1564563600,48.0
12,1564567200,48.21
3,1564570800,47.39
11,1564574400,51.0
12,1564578000,50.53
9,1564581600,50.12
7,1564585200,47.35
11,1564588800,47.49
1,1564592400,47.46
17,1564596000,48.44
11,1564599600,46.62
22,1564603200,48.5
23,1564606800,48.45
6,1564610400,44.0
11,1564614000,45.75
8,1564617600,49.02
3,1564621200,50.15
1,1564624800,46.2
2,1564628400,42.75
3,1564632000,40.0
4,1564635600,40.0
1,1564639200,43.25
6,1564642800,43.8
10,1564646400,45.0
8,1564650000,48.85
2,1564653600,50.96
10,1564657200,50.5
14,1564660800,50.38
12,1564664400,50.68
2,1564668000,51.21
7,1564671600,49.86
4,1564675200,49.41
9,1564678800,49.47
10,1564682400,48.72
11,1564686000,51.1
19,1564689600,50.08
5,1564693200,50.2
17,1564696800,50.65
7,1564700400,51.0
12,1564704000,50.33
0,1564707600,50.97
1,1564711200,49.81
2,1564714800,47.94
3,1564718400,48.0
4,1564722000,44.62
5,1564725600,45.33
2,1564729200,50.75
7,1564732800,48.2
4,1564736400,51.0
12,1564740000,51.21
3,1564743600,51.78
11,1564747200,51.98
5,1564750800,51.71
13,1564754400,52.24
3,1564758000,51.7
8,1564761600,50.96
16,1564765200,51.21
10,1564768800,50.71
14,1564772400,50.59
15,1564776000,50.59
13,1564779600,50.71
6,1564783200,50.91
15,1564786800,50.09
19,1564790400,47.55
0,1564794000,50.83
4,1564797600,50.27
2,1564801200,45.88
6,1564804800,46.73
0,1564808400,45.97
5,1564812000,45.09
6,1564815600,42.57
10,1564819200,43.63
8,1564822800,45.21
5,1564826400,46.93
3,1564830000,45.57
0,1564833600,50.57
12,1564837200,51.02
6,1564840800,51.0
10,1564844400,46.59
0,1564848000,45.48
16,1564851600,43.96
6,1564855200,41.76
14,1564858800,40.69
15,1564862400,41.48
16,1564866000,42.1
14,1564869600,44.08
22,1564873200,47.53
23,1564876800,51.46
3,1564880400,49.67
4,1564884000,49.32
2,1564887600,47.21
3,1564891200,43.74
7,1564894800,44.1
5,1564898400,43.49
2,1564902000,42.69
10,1564905600,42.46
4,1564909200,42.03
5,1564912800,43.72
6,1564916400,42.17
0,1564920000,45.36
15,1564923600,48.43
2,1564927200,48.15
17,1564930800,46.51
8,1564934400,45.58
16,1564938000,42.01
20,1564941600,42.39
18,1564945200,40.0
4,1564948800,42.9
9,1564952400,44.86
6,1564956000,51.25
22,1564959600,51.89
19,1564963200,50.79
0,1564966800,51.8
4,1564970400,48.5
5,1564974000,46.6
6,1564977600,46.45
4,1564981200,47.05
1,1564984800,49.07
6,1564988400,51.25
10,1564992000,50.89
11,1564995600,51.54
12,1564999200,50.97
13,1565002800,50.97
0,1565006400,51.95
1,1565010000,52.5
6,1565013600,52.83
10,1565017200,52.09
15,1565020800,51.84
9,1565024400,52.18
17,1565028000,51.25
3,1565031600,52.99
4,1565035200,52.33
20,1565038800,50.79
6,1565042400,51.79
22,1565046000,51.49
19,1565049600,48.51
3,1565053200,50.79
4,1565056800,49.19
5,1565060400,48.78
6,1565064000,48.11
0,1565067600,47.04
8,1565071200,48.78
2,1565074800,51.47
3,1565078400,51.0
8,1565082000,51.94
2,1565085600,52.5
10,1565089200,52.5
7,1565092800,52.5
5,1565096400,52.89
16,1565100000,52.99
14,1565103600,53.69
0,1565107200,54.75
5,1565110800,52.61
10,1565114400,49.86
21,1565118000,51.2
12,1565121600,51.47
9,1565125200,52.19
14,1565128800,51.97
1,1565132400,59.0
19,1565136000,53.87
0,1565139600,51.53
4,1565143200,47.29
5,1565146800,43.07
3,1565150400,41.65
0,1565154000,45.29
8,1565157600,45.0
2,1565161200,49.98
7,1565164800,49.98
1,1565168400,60.99
5,1565172000,56.95
6,1565175600,58.51
4,1565179200,60.99
15,1565182800,55.47
9,1565186400,59.0
7,1565190000,59.0
4,1565193600,56.53
12,1565197200,53.78
10,1565200800,54.53
3,1565204400,56.07
12,1565208000,56.45
23,1565211600,51.56
17,1565215200,56.81
7,1565218800,53.22
16,1565222400,42.01
0,1565226000,53.04
1,1565229600,50.21
5,1565233200,47.51
3,1565236800,45.3
7,1565240400,42.52
5,1565244000,45.08
6,1565247600,43.55
10,1565251200,48.15
4,1565254800,47.76
2,1565258400,46.26
10,1565262000,47.03
14,1565265600,49.1
12,1565269200,46.33
13,1565272800,47.47
14,1565276400,44.07
11,1565280000,41.0
9,1565283600,40.5
10,1565287200,40.31
14,1565290800,42.01
8,1565294400,39.52
23,1565298000,44.9
24,1565301600,49.89
25,1565305200,47.9
12,1565308800,51.45
0,1565312400,42.33
1,1565316000,39.5
2,1565319600,40.25
3,1565323200,37.5
0,1565326800,37.2
1,1565330400,37.54
6,1565334000,38.1
3,1565337600,38.5
11,1565341200,43.24
2,1565344800,44.53
3,1565348400,43.7
0,1565352000,44.1
12,1565355600,44.26
13,1565359200,45.1
10,1565362800,43.6
18,1565366400,41.1
12,1565370000,39.5
17,1565373600,39.5
14,1565377200,41.63
19,1565380800,45.25
5,1565384400,49.28
10,1565388000,54.5
1,1565391600,56.37
19,1565395200,46.42
3,1565398800,52.01
4,1565402400,46.38
5,1565406000,43.72
6,1565409600,42.97
7,1565413200,42.71
1,1565416800,38.35
9,1565420400,41.67
7,1565424000,43.01
1,1565427600,41.79
5,1565431200,46.37
10,1565434800,45.0
0,1565438400,41.71
1,1565442000,43.94
2,1565445600,45.1
10,1565449200,46.31
18,1565452800,45.84
5,1565456400,44.89
10,1565460000,43.21
18,1565463600,42.23
15,1565467200,44.25
23,1565470800,49.35
17,1565474400,50.0
25,1565478000,50.26
12,1565481600,45.37
0,1565485200,48.44
1,1565488800,47.28
5,1565492400,42.48
3,1565496000,38.0
0,1565499600,38.01
1,1565503200,39.0
9,1565506800,38.01
7,1565510400,37.65
4,1565514000,37.15
2,1565517600,38.01
13,1565521200,40.0
4,1565524800,38.15
12,1565528400,41.33
9,1565532000,38.0
17,1565535600,41.66
18,1565539200,37.51
19,1565542800,37.47
17,1565546400,37.01
7,1565550000,37.96
19,1565553600,37.75
20,1565557200,39.41
17,1565560800,49.0
25,1565564400,50.9
2,1565568000,42.6
0,1565571600,40.0
4,1565575200,36.52
2,1565578800,37.02
3,1565582400,35.27
7,1565586000,35.0
8,1565589600,35.52
2,1565593200,37.96
3,1565596800,39.0
8,1565600400,43.16
12,1565604000,45.68
10,1565607600,42.55
14,1565611200,43.91
15,1565614800,45.48
13,1565618400,48.0
14,1565622000,47.02
4,1565625600,45.88
12,1565629200,45.44
6,1565632800,46.57
18,1565636400,45.0
15,1565640000,45.79
20,1565643600,45.12
24,1565647200,49.1
11,1565650800,46.89
19,1565654400,44.63
3,1565658000,38.45
4,1565661600,36.33
5,1565665200,35.94
6,1565668800,35.02
0,1565672400,36.5
5,1565676000,36.61
6,1565679600,37.45
7,1565683200,41.06
4,1565686800,45.46
12,1565690400,47.51
6,1565694000,44.89
11,1565697600,47.5
5,1565701200,47.78
9,1565704800,48.5
14,1565708400,48.5
11,1565712000,47.25
16,1565715600,47.1
13,1565719200,46.5
18,1565722800,46.0
19,1565726400,45.14
13,1565730000,46.53
6,1565733600,48.91
22,1565737200,47.22
2,1565740800,47.25
0,1565744400,44.69
4,1565748000,42.62
2,1565751600,39.99
3,1565755200,40.36
7,1565758800,41.54
8,1565762400,42.5
2,1565766000,40.0
10,1565769600,46.98
11,1565773200,47.75
9,1565776800,46.51
13,1565780400,47.75
7,1565784000,42.5
5,1565787600,40.03
9,1565791200,42.55
17,1565794800,46.31
11,1565798400,41.0
1,1565802000,39.0
17,1565805600,46.09
18,1565809200,46.54
15,1565812800,44.99
23,1565816400,47.75
10,1565820000,44.76
22,1565823600,45.83
19,1565827200,45.03
0,1565830800,41.38
4,1565834400,43.36
2,1565838000,39.67
6,1565841600,39.99
0,1565845200,36.68
5,1565848800,35.99
9,1565852400,37.0
7,1565856000,35.94
4,1565859600,35.0
12,1565863200,38.39
10,1565866800,36.0
4,1565870400,35.0
12,1565874000,36.6
16,1565877600,42.37
10,1565881200,41.85
18,1565884800,38.0
16,1565888400,36.0
17,1565892000,35.94
21,1565895600,36.05
22,1565899200,36.6
20,1565902800,36.71
6,1565906400,47.78
15,1565910000,47.5
8,1565913600,45.98
0,1565917200,45.87
1,1565920800,43.79
2,1565924400,44.0
6,1565928000,43.6
7,1565931600,43.61
1,1565935200,44.49
9,1565938800,42.79
3,1565942400,42.23
8,1565946000,45.71
12,1565949600,47.02
10,1565953200,47.01
4,1565956800,46.01
5,1565960400,47.99
2,1565964000,48.6
17,1565967600,46.11
4,1565971200,47.4
